#! FIELDS bnintrag.min bhbridge.max file.free der_bnintrag.min der_bhbridge.max
#! SET min_bnintrag.min -0.181674
#! SET max_bnintrag.min 1.10879
#! SET nbins_bnintrag.min  201
#! SET periodic_bnintrag.min false
#! SET min_bhbridge.max 0.832581
#! SET max_bhbridge.max 2.68442
#! SET nbins_bhbridge.max  201
#! SET periodic_bhbridge.max false
    0.753912400    0.841840195  238.785483755   -0.887130593  -15.745621082
    0.760364720    0.841840195  238.780036590   -0.801973811  -16.002176815
    0.766817040    0.841840195  238.775224634   -0.686823577  -16.228727382
    0.773269360    0.841840195  238.771251173   -0.542233353  -16.415645070
    0.779721680    0.841840195  238.768304166   -0.369291833  -16.554030678
    0.786174000    0.841840195  238.766558513   -0.170085387  -16.635601258
    0.792626320    0.841840195  238.766174401    0.052073319  -16.652780809
    0.799078640    0.841840195  238.767287349    0.292891663  -16.599157321
    0.805530960    0.841840195  238.769998420    0.547441589  -16.469937063
    0.811983280    0.841840195  238.774381997    0.809729699  -16.261602673
    0.818435600    0.841840195  238.780475821    1.073237833  -15.972358298
    0.824887920    0.841840195  238.788247750    1.332685480  -15.603742608
    0.831340240    0.841840195  238.797670916    1.580648565  -15.157014600
    0.837792560    0.841840195  238.808642461    1.811768695  -14.637048361
    0.844244880    0.841840195  238.821032656    2.020792203  -14.049976503
    0.850697200    0.841840195  238.834679726    2.203204649  -13.403462315
    0.857149520    0.841840195  238.849409324    2.354717090  -12.705755088
    0.863601840    0.841840195  238.865009075    2.472912818  -11.966906290
    0.870054160    0.841840195  238.881265852    2.555852408  -11.197001368
    0.876506480    0.841840195  238.897936411    2.603841675  -10.407559352
    0.882958800    0.841840195  238.914804069    2.617005813   -9.608827589
    0.889411120    0.841840195  238.931652665    2.596762297   -8.811039431
    0.895863440    0.841840195  238.948267510    2.545953148   -8.024353959
    0.902315760    0.841840195  238.964472241    2.467153304   -7.257121543
    0.908768080    0.841840195  238.980084904    2.364828136   -6.517945744
    0.915220400    0.841840195  238.994972584    2.242639233   -5.813115649
    0.921672720    0.841840195  239.009023373    2.104715263   -5.147923073
    0.928125040    0.841840195  239.022143949    1.955626020   -4.526783367
    0.934577360    0.841840195  239.034280213    1.799218560   -3.952259864
    0.941029680    0.841840195  239.045392790    1.639607495   -3.426209534
    0.947482000    0.841840195  239.055477694    1.479980049   -2.948815651
    0.953934320    0.841840195  239.064536194    1.323846447   -2.520022383
    0.960386640    0.841840195  239.072613578    1.172977043   -2.137681777
    0.966838960    0.841840195  239.079734188    1.030369121   -1.800630789
    0.973291280    0.841840195  239.085959059    0.897310489   -1.505988233
    0.979743600    0.841840195  239.091353331    0.774815155   -1.250666065
    0.986195920    0.841840195  239.095996174    0.663042571   -1.030913094
    0.992648240    0.841840195  239.099952349    0.562587856   -0.843664518
    0.999100560    0.841840195  239.103293347    0.473427304   -0.685536433
    1.005552880    0.841840195  239.106094570    0.394998001   -0.552957731
    1.012005200    0.841840195  239.108421087    0.326883955   -0.442849518
    1.018457520    0.841840195  239.110341306    0.268153899   -0.351970422
    1.024909840    0.841840195  239.111906650    0.218355730   -0.277888296
    1.031362160    0.841840195  239.113177047    0.176311665   -0.217766003
    1.037814480    0.841840195  239.114201322    0.141085742   -0.169293055
    1.044266800    0.841840195  239.115015753    0.112089939   -0.130750372
    1.050719120    0.841840195  239.115663005    0.088204496   -0.100120434
    1.057171440    0.841840195  239.116173746    0.068696728   -0.075949254
    1.063623760    0.841840195  239.116575942    0.052797210   -0.056917163
    1.070076080    0.841840195  239.116891790    0.039884643   -0.041967862
    1.076528400    0.841840195  239.117156629    0.028583591   -0.029436134
    1.082980720    0.841840195  239.117410493    0.017196495   -0.017415735
    1.089433040    0.841840195  239.117630092    0.007004985   -0.007026026
    1.095885360    0.841840195  239.117736058    0.002028870   -0.002013819
    1.102337680    0.841840195  239.117772781    0.000287516   -0.000282916
    1.108790000    0.841840195  239.117778562    0.000011540   -0.000011465

